,Title,Summary,Date,Time,Link
27,"Gold Prices In India Climbs Closer To Rs 41,000 As Rupee Weakens",Gold Prices In India Climbs Closer To Rs 41000 As Rupee Weakens Business oiOlga RobertGold prices in India rose on Monday despite a falling trending in the international market as the rupee weakened On MCX gold futures rose nearly 15 percent or Rs 579 in morning trade to Rs 40937 per 10 grams after opening higher at Rs 40721 Similarly silver futures were trading over 1 percent higher at Rs 36222 per kg In the international market spot gold fell 02 percent to 149463 per ounce after rising as much as 31 percent in the previous session A weaker rupee makes gold expensive for domestic buyers as most of the countrys metal needs are met through imports,23-03-2020,10:55:59,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3Lmdvb2RyZXR1cm5zLmluL25ld3MvZ29sZC1wcmljZXMtaW4taW5kaWEtY2xpbWJzLWNsb3Nlci10by1ycy00MS0wMDAtYXMtcnVwZWUtd2Vha2Vucy0xMTQ1MzY0Lmh0bWzSAXVodHRwczovL3d3dy5nb29kcmV0dXJucy5pbi9hbXBodG1sL25ld3MvZ29sZC1wcmljZXMtaW4taW5kaWEtY2xpbWJzLWNsb3Nlci10by1ycy00MS0wMDAtYXMtcnVwZWUtd2Vha2Vucy0xMTQ1MzY0Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
28,Bank branches to provide only essential services from March 23: IBA,With the impact of the coronavirus pandemic being felt across the country the Indian Banks’ Association IBA on Sunday said bank branches will provide only essential services such as cash deposits and withdrawals clearing of cheques remittances and government transactions from March 23 2020 onwards Banks through IBA have requested all their customers to bear with them as other nonessential services during this period may be suspended While banks will continue to provide banking services to their customers IBA which is the umbrella body of all banks in India has appealed to members of the public to visit branch premises only in case of absolute necessity The Association emphasised that most of the services that banks are offering are available online “The aim of IBA and its member banks is to ensure you are still provided with uninterrupted banking services,,,https://news.google.com/articles/CAIiEEim9DP2KDdZXX0yBNjsHvoqGQgEKhAIACoHCAownZiCCzDY7_4CMJPw8gU?hl=en-IN&gl=IN&ceid=IN%3Aen
29,Coronavirus lockdown: Banks open but some branches may be closed,NEW DELHI  To carry out basic essential transactions the Indian Banks Association IBA has asked banks to open only selective branches in areas that have been placed under lockdown across the country in view of the coronavirus pandemic In a late night communique to the heads of banks the IBA requested the state level SLBC convenor banks and lead district managers to proactively consult the state administration to chalk out a feasible Business Continuity Plan BCP Keeping this in view after due deliberation it is suggested that member banks may selectively keep their branches open at such locations after due consultation with the local state governmentauthorities to carry out the basic essential transactions the IBA said The association asked the CEO of banks to empower their regional or zonal or circle heads to take appropriate decision in the matter The MD  CEOs of the SLBC convenor banks may take the lead in providing guidance to the SLBC convenor and member banks in the state for effective implementation of the contingency plan it said,23-03-2020,12:40:17,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS9iYW5raW5nL2Nvcm9uYXZpcnVzLWxvY2tkb3duLWJhbmtzLW9wZW4tYnV0LXNvbWUtYnJhbmNoZXMtbWF5LWJlLWNsb3NlZC0xMTU4NDk0NDg0NzU4Mi5odG1s0gGBAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS9iYW5raW5nL2Nvcm9uYXZpcnVzLWxvY2tkb3duLWJhbmtzLW9wZW4tYnV0LXNvbWUtYnJhbmNoZXMtbWF5LWJlLWNsb3NlZC9hbXAtMTE1ODQ5NDQ4NDc1ODIuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen
30,Covid-19 outbreak: How will the lockdown impact our banking? - ​1. Suspended services,Copyright © 2020 Bennett Coleman  Co Ltd All rights reserved For reprint rights Times Syndication ServiceCovid19 outbreak How will the lockdown impact our banking,,,https://news.google.com/articles/CBMirAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vaW5kdXN0cnkvYmFua2luZy9maW5hbmNlL2JhbmtpbmcvY292aWQtMTktb3V0YnJlYWstaG93LXdpbGwtdGhlLWxvY2tkb3duLWltcGFjdC1vdXItYmFua2luZy8xLXN1c3BlbmRlZC1zZXJ2aWNlcy9zbGlkZXNob3cvNzQ3Njg4OTkuY21z0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
31,75 Cities To Be Shut Amid Covid-19 Scare: Is India Prepared For A Complete Lockdown?,Is India really prepared for a complete lockdown CoronavirusCrisis Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so youll never miss a new video India Today TV is Indias leading English News Channel India Today YouTube channel offers latest news videos on Politics Business Cricket Bollywood Lifestyle Auto Technology Travel Entertainment and a lot more Stay tuned for latest updates and indepth analysis of news from India and around the world,,,https://news.google.com/articles/CCAiC1BKeUpXYVp4b1pVmAEB?hl=en-IN&gl=IN&ceid=IN%3Aen
32,"Coronavirus: DGCA asks airlines to keep middle seat on flights empty, use sanitisers, practice social distancing",The Directorate General of Civil Aviation DGCA has asked all airlines and airports to take extensive measures to enforce social distancing and other precautions to avoid the rapid spread of novel coronavirus Among the measures DGCA has asked airlines to keep the middle seats empty on flights empty to avoid close contact between fliers All international flights have been banned in India and airports have been shut for flights coming from other countries Ensure adequate sparing at checkin counters between passengers minimum one meter and also between each individual counters Ensure that boarding is done in a manner to avoid bunching of passengers at any time and also ensure adequate spacing between passengers in boarding lines,23-03-2020,13:25:11,https://news.google.com/articles/CAIiEBRA00w9uHZUxkdnTNTcspgqGQgEKhAIACoHCAowot7cCjD8xM4BMK7khgI?hl=en-IN&gl=IN&ceid=IN%3Aen
33,"Coronavirus update: DGCA issues social distancing guidelines for airlines, airport operators",indiaUpdated Mar 23 2020 1314 ISTThe Directorate General of Civil Aviation DGCA on Monday issued several guidelines on social distancing for airlines and airport operators as the number of cases in India soared to 415 and the government clamped a lockdown in many states One of the guidelines was for cabin crew to maintain adequate distance while serving the passengers “Passengers to be advised to sit at adequate distance in waiting area keeping one seat vacant Earlier in the day Delhi High Court directed authorities to suspend breath analyser tests BAT through tube process for air traffic controllers till March 27 The high court directed the authorities to hold an urgent meeting on Tuesday to explore alternative methods for the test,23-03-2020,13:14:03,https://news.google.com/articles/CAIiEMljX5g8JA9JTq_PF0AKKGQqFggEKg4IACoGCAoww7k_MMevCDDpywE?hl=en-IN&gl=IN&ceid=IN%3Aen
34,"Ensure a vacant seat between two flyers for social distancing, DGCA tells airlines",Order NowNEW DELHI Keep one seat vacant between two passengers onboard aircraft to ensure social distancing and also make sure that airports have minimum onemetre spacing at checkin counters and waiting areas the aviation regulator said on Monday The Directorate General of Civil Aviation  DGCA  issued social distancing measures to be adopted by airlines and airport operators to prevent spread of COVID19 Ensure adequate spacing at checkin counters between passengers minimum one metre and also between each individual counters Ensure availability of adequate staff for guiding the passengers at checkin counters and during security checks”“Passengers to be advised to sit at adequate distance in waiting area keeping one seat vacant Ensure that boarding is done in a manner to avoid bunching of passengers at any time and also ensure adequate spacing between passengers in boarding lines,,,https://news.google.com/articles/CAIiEHQVVUy2BMSRerbqvVjBa-sqGQgEKhAIACoHCAowzrL9CjDC7vQCMK2y1gU?hl=en-IN&gl=IN&ceid=IN%3Aen
35,"DGCA announces slew of measures for airlines, airports on social distancing",Mumbai Aviation regulator DGCA on Monday came out with a slew of measures for airlines and airports on social distancing which include ensuring adequate space between passengers and checkin counters and leaving one seat vacant between two passengers among others Airlines have also been asked to ensure that boarding is done in a manner to avoid bunching of passengers at any time and also ensure adequate spacing between passengers in boarding lines At the same time airport operators have been advised to ensure adequate checkin and security counters to avoid congestion and also sufficient staff at these places to guide passengers to avoid bunching The airport operators have also to ensure sanitizers are provided at all prominent locations and carry out repeated public address announcements to sansitize passengers and airport staff it said This story has been published from a wire agency feed without modifications to the text,23-03-2020,14:09:19,https://news.google.com/articles/CBMiggFodHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy9pbmRpYS9kZ2NhLWFubm91bmNlcy1zbGV3LW9mLW1lYXN1cmVzLWZvci1haXJsaW5lcy1haXJwb3J0cy1vbi1zb2NpYWwtZGlzdGFuY2luZy0xMTU4NDk1MjQxMTI1Ny5odG1s0gGGAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL2RnY2EtYW5ub3VuY2VzLXNsZXctb2YtbWVhc3VyZXMtZm9yLWFpcmxpbmVzLWFpcnBvcnRzLW9uLXNvY2lhbC1kaXN0YW5jaW5nL2FtcC0xMTU4NDk1MjQxMTI1Ny5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen
36,Reliance Jio introduces Work From Home pack for Rs 251: Here’s everything you should know,Following the trend Reliance Jio also introduced a work from the home plan at Rs 251 for all its users who are working from home The Reliance Jio Work From Home plan at Rs 251 offers 2GB data every day and it is valid for 51 days The Rs 11 pack that earlier offered 400MB data now comes with 800MB data and 75 minutes of Jio to other networks calling benefits The Rs 51 data booster pack that earlier offered a total of 3GB data now offers 6GB data along with 500 minutes Jio to other networks calling benefits These plans are useful when you exhaust the internet data of your existing plans you can always recharge with these plans,23-03-2020,09:19:16,https://news.google.com/articles/CAIiELTv8kVpdtbk-gNjdXli3IkqGQgEKhAIACoHCAowot7cCjD8xM4BMJTu8gU?hl=en-IN&gl=IN&ceid=IN%3Aen
37,Coronavirus pandemic | Reliance Jio launches new 'Work From Home' prepaid recharge pack for Rs 251,Reliance Jio has introduced a new ‘Work from Home’ recharge pack for its prepaid subscribers to help the cause The new Reliance Jio prepaid plan is priced at Rs 251 and can be found under the ‘Work from Home’ tab on the Reliance MyJio app Under the new Jio Work from Home plan customers will get 2GB of 4G data per data for 51 days Jio subscribers can make a recharge of either Rs 11 Rs 21 or Rs 51 which will offer them 800MB plus 75 minutes Jio to nonJio voice calls 2GB  200 minutes Jio to nonJio voice calls and 6GB data  500 minutes Jio to nonJio voice calls respectively Apart from these 4G mobile data plans Reliance Jio also provides various Jio Fibre broadband plans starting at Rs 699 in India,,,https://news.google.com/articles/CAIiEE6S7FnwH64RxTnAHzP2v9kqGQgEKhAIACoHCAowlbCPCzCrzaIDMJXXrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
38,Reliance Jio IUC Top-Ups or 4G Data Vouchers: Which One to Choose After Recent Revision,Highlights Reliance Jio made major changes to 4G Data Vouchers of Rs 11 Rs 21 Rs 51 and Rs 101 recentlyIUC TopUps of Rs 10 Rs 20 and so on come with both data and nonJio calling benefitReliance Jio IUC TopUps still offer a better deal than 4G Data VouchersThe muchawaited change to Reliance Jio’s 4G Data Vouchers was made recently After the introduction of IUC TopUp vouchers for prepaid users the 4G Data Vouchers served no purpose So which vouchers have an upper hand after the revision IUC TopUps or 4G Data Vouchers Jio 4G Data Vouchers vs IUC TopUps Differences DetailedStarting with the basic vouchers first the Rs 10 IUC TopUp from Reliance Jio offers Rs 747 talk time or 124 nonJio minutes and 1GB of data voucher Advantages of IUC TopUps Over 4G Data VouchersAs you can clearly see IUC TopUps from Reliance Jio still offer better talk time benefit compared to the 4G Data Vouchers,,,https://news.google.com/articles/CAIiEOuvwPvpQIv8y5u6YtpK0bEqGQgEKhAIACoHCAowgZGNCzCrsp4DMJPVtwY?hl=en-IN&gl=IN&ceid=IN%3Aen
39,Jio launches special work-from-home data plan; here are the details,At a time when the coronavirus outbreak is greatly disrupting daytoday operations of companies a huge number of employees have found themselves forced to work from homeWhile the convenience of working from home can hardly be overstated it also invariably leads to a spike in data bills Reliance Jio has now come up with a special new plan for people who are working from homeJios new scheme is similar with those of ACT Fibernet and BSNL that were introduced a few days agoReliance Jios special work from home plan has 2GB dataday on offer It is valid for a period of 51 daysA point to note is that this plan only offers customers internet services and doesnt not provide any call or SMS benefitsConsumers will avail highspeed data up to a total usage limit of 120 GB After that browsing speed will come down to 64 kbps — speeds at which one can browse the net but cant stream videosBSNLs new plan is for landline users and provides subscribers free internet up to 5 GB In comparison ACT Fibernets plan gives customers unlimited data at 300Mbps speed until March 31 the last day of the lockdown as originally planned,23-03-2020,11:29:00,https://news.google.com/articles/CBMingFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vaW5kdXN0cnkvdGVsZWNvbS90ZWxlY29tLW5ld3MvamlvLWxhdW5jaGVzLXNwZWNpYWwtd29yay1mcm9tLWhvbWUtZGF0YS1wbGFuLWhlcmUtYXJlLXRoZS1kZXRhaWxzL2FydGljbGVzaG93Lzc0NzY5MTI4LmNtc9IBmQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vaW5kdXN0cnkvdGVsZWNvbS90ZWxlY29tLW5ld3MvamlvLWxhdW5jaGVzLXNwZWNpYWwtd29yay1mcm9tLWhvbWUtZGF0YS1wbGFuLWhlcmUtYXJlLXRoZS1kZXRhaWxzL2FtcF9hcnRpY2xlc2hvdy83NDc2OTEyOC5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen
40,RBI may soon allow repurchase operations in corporate bonds: Report,Indian authorities are considering allowing corporate bonds as collateral for repurchase operations as they seek to cool the recent spike in corporate borrowing costs in the wake of the coronavirus outbreak two sources told Reuters Under the RBI Act we are not allowed to take any other collateral other than government securities The Indian authorities handling the matter the Finance Ministry and Reserve Bank of India both declined to comment on the story The government last week received a proposal from mutual funds the largest holders of corporate bonds seeking the central banks intervention Last week the RBI announced open market operations to buy bonds in an attempt to lower yields in the 25 year segment as that part of the yield curve is the reference point for pricing corporate bonds,23-03-2020,14:02:05,https://news.google.com/articles/CBMihgFodHRwczovL3d3dy5saXZlbWludC5jb20vbW9uZXkvcGVyc29uYWwtZmluYW5jZS9yYmktbWF5LXNvb24tYWxsb3ctcmVwdXJjaGFzZS1vcGVyYXRpb25zLWluLWNvcnBvcmF0ZS1ib25kcy1yZXBvcnQtMTE1ODQ5NTEyMzY3MzEuaHRtbNIBigFodHRwczovL3d3dy5saXZlbWludC5jb20vbW9uZXkvcGVyc29uYWwtZmluYW5jZS9yYmktbWF5LXNvb24tYWxsb3ctcmVwdXJjaGFzZS1vcGVyYXRpb25zLWluLWNvcnBvcmF0ZS1ib25kcy1yZXBvcnQvYW1wLTExNTg0OTUxMjM2NzMxLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
41,RBI Offers Large Liquidity Support To Prevent A Market Freeze,The Reserve Bank of India is continuing to supply large amounts of liquidity to the markets and the financial system as it tries to prevent a freeze in the credit markets in the face of the corona,,,https://news.google.com/articles/CAIiEHabB4_E_8KWjtN0O4fxGeAqGQgEKhAIACoHCAowqvSQCzD0nKUDMM3htQY?hl=en-IN&gl=IN&ceid=IN%3Aen
42,RBI may soon allow repurchase operations in corporate bonds: Sources,The Reserve Bank of India may soon allow corporate bonds as collateral for repurchase operations in an attempt to cool the recent sharp uptick in corporate bond yields in the wake of the coronavirus outbreak sources said Under the RBI Act we are not allowed to take any other collateral other than government securities But we are not looking upon that as an impediment a senior official said We will look at ways in which we can directly reach the corporates The RBI did not immediately respond to a request for comment,,,https://news.google.com/articles/CAIiECQA_TBP78oJG_Peoonz2c4qGQgEKhAIACoHCAowlbCPCzCrzaIDMOjUrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
43,RBI splits workforce three ways to keep systems running,The plan was kicked off on March 19 to ensure continuity of critical services of the RBI “These systems operated through multiple data centres had to stay live notwithstanding any exogenous disruption The contours of the resultant Business Continuity Plan BCP plan is an exercise which was unique to not just the Reserve Bank but for any national IT infrastructure in India” a source said The RBI data centres run critical systems like structured financial messaging system SFMS real time gross settlement RTGS National Electronic Funds Transfer NEFT eKuber the RBI website email and another 35odd applications Around 600 personnel of thirdparty service providers are generally deployed at the central bank’s data centres for various services besides 60 RBI officials,23-03-2020,00:00:50,https://news.google.com/articles/CAIiEMsJqjKOgrORzifz9LsF3QMqGQgEKhAIACoHCAow55veCjDzvdUBMIPh5gU?hl=en-IN&gl=IN&ceid=IN%3Aen
